LastTradeTime,_id,Open,High,Low,Close,Volume,OpenInterest,Symbol,date,RSI
1731004200,67a33ea0f2ac523fa772217d,2325.0,2334.45,2284.0,2291.4,120812,0,ACC,2024-11-07 13:00:00,44.62
1731263400,67a33ea0f2ac523fa772217e,2288.0,2295.85,2262.6,2272.75,86617,0,ACC,2024-11-10 13:00:00,42.39
1731349800,67a33ea0f2ac523fa772217f,2282.85,2293.0,2257.0,2263.9,128192,0,ACC,2024-11-11 13:00:00,41.33
1731436200,67a33ea0f2ac523fa7722180,2257.0,2270.35,2190.1,2197.8,154307,0,ACC,2024-11-12 13:00:00,34.44
1731522600,67a33ea0f2ac523fa7722181,2198.9,2214.95,2178.05,2188.15,194258,0,ACC,2024-11-13 13:00:00,33.56
1731868200,67a33ea0f2ac523fa7722182,2200.0,2211.9,2162.9,2187.4,96713,0,ACC,2024-11-17 13:00:00,33.49
1731954600,67a33ea0f2ac523fa7722183,2193.7,2231.55,2170.05,2185.7,98826,0,ACC,2024-11-18 13:00:00,33.32
1732127400,67a33ea0f2ac523fa7722184,1986.0,2052.3,1868.2,2027.2,3493607,0,ACC,2024-11-20 13:00:00,21.92
1732213800,67a33ea0f2ac523fa7722185,2001.0,2118.05,1995.1,2089.6,1208356,0,ACC,2024-11-21 13:00:00,31.81
1732473000,67a33ea0f2ac523fa7722186,2130.05,2159.9,2109.2,2145.0,409933,0,ACC,2024-11-24 13:00:00,39.18
1732559400,67a33ea0f2ac523fa7722187,2146.3,2152.75,2112.0,2116.2,215338,0,ACC,2024-11-25 13:00:00,36.94
1732645800,67a33ea0f2ac523fa7722188,2118.0,2233.5,2094.95,2206.7,873384,0,ACC,2024-11-26 13:00:00,47.15
1732732200,67a33ea0f2ac523fa7722189,2207.9,2227.0,2184.05,2188.55,413222,0,ACC,2024-11-27 13:00:00,45.55
1732818600,67a33ea0f2ac523fa772218a,2180.15,2238.4,2180.15,2222.55,843322,0,ACC,2024-11-28 13:00:00,49.03
1733077800,67a33ea0f2ac523fa772218b,2239.9,2248.4,2212.35,2234.45,587799,0,ACC,2024-12-01 13:00:00,50.22
1733164200,67a33ea0f2ac523fa772218c,2239.0,2314.9,2225.5,2291.7,712155,0,ACC,2024-12-02 13:00:00,55.62
1733250600,67a33ea0f2ac523fa772218d,2292.0,2294.0,2235.7,2240.6,341484,0,ACC,2024-12-03 13:00:00,50.37
1733337000,67a33ea0f2ac523fa772218e,2255.0,2276.6,2229.35,2267.35,419752,0,ACC,2024-12-04 13:00:00,52.88
1733423400,67a33ea0f2ac523fa772218f,2270.0,2278.95,2253.45,2258.35,139487,0,ACC,2024-12-05 13:00:00,51.93
1733682600,67a33ea0f2ac523fa7722190,2258.35,2273.05,2246.05,2260.5,132854,0,ACC,2024-12-08 13:00:00,52.15
1733769000,67a33ea0f2ac523fa7722191,2264.95,2271.95,2238.05,2249.45,215556,0,ACC,2024-12-09 13:00:00,50.85
1733855400,67a33ea0f2ac523fa7722192,2260.0,2295.0,2247.0,2250.55,578316,0,ACC,2024-12-10 13:00:00,50.98
1733941800,67a33ea0f2ac523fa7722193,2257.1,2265.3,2224.0,2229.45,260756,0,ACC,2024-12-11 13:00:00,48.33
1734028200,67a33ea0f2ac523fa7722194,2221.0,2257.0,2195.0,2248.05,197666,0,ACC,2024-12-12 13:00:00,50.76
1734287400,67a33ea0f2ac523fa7722195,2253.0,2268.9,2236.8,2247.1,240335,0,ACC,2024-12-15 13:00:00,50.63
1734373800,67a33ea0f2ac523fa7722196,2247.0,2247.1,2191.0,2198.95,281425,0,ACC,2024-12-16 13:00:00,44.38
1734460200,67a33ea0f2ac523fa7722197,2192.05,2198.65,2137.75,2141.55,379760,0,ACC,2024-12-17 13:00:00,38.3
1734546600,67a33ea0f2ac523fa7722198,2123.75,2125.35,2102.0,2115.35,190294,0,ACC,2024-12-18 13:00:00,35.89
1734633000,67a33ea0f2ac523fa7722199,2115.35,2132.95,2051.2,2063.65,261412,0,ACC,2024-12-19 13:00:00,31.65
1734892200,67a33ea0f2ac523fa772219a,2080.0,2109.8,2051.05,2100.9,176711,0,ACC,2024-12-22 13:00:00,37.39
1734978600,67a33ea0f2ac523fa772219b,2099.95,2108.8,2073.15,2079.9,102566,0,ACC,2024-12-23 13:00:00,35.57
1735151400,67a33ea0f2ac523fa772219c,2088.8,2099.95,2071.95,2087.65,161169,0,ACC,2024-12-25 13:00:00,36.79
1735237800,67a33ea0f2ac523fa772219d,2088.1,2101.8,2058.0,2065.6,163017,0,ACC,2024-12-26 13:00:00,34.78
1735497000,67a33ea0f2ac523fa772219e,2065.6,2106.95,2052.05,2059.9,276549,0,ACC,2024-12-29 13:00:00,34.26
1735583400,67a33ea0f2ac523fa772219f,2051.1,2073.4,2030.4,2052.5,162386,0,ACC,2024-12-30 13:00:00,33.55
1735669800,67a33ea0f2ac523fa77221a0,2051.95,2060.0,2035.0,2053.3,122193,0,ACC,2024-12-31 13:00:00,33.71
1735756200,67a33ea0f2ac523fa77221a1,2054.75,2081.9,2040.5,2070.15,362606,0,ACC,2025-01-01 13:00:00,37.12
1735842600,67a33ea0f2ac523fa77221a2,2070.15,2078.0,2050.45,2054.95,112938,0,ACC,2025-01-02 13:00:00,35.35
1736101800,67a33ea0f2ac523fa77221a3,2060.3,2060.85,1979.1,1984.1,315087,0,ACC,2025-01-05 13:00:00,28.54
1736188200,67a33ea0f2ac523fa77221a4,1985.3,2028.4,1985.3,2018.75,144388,0,ACC,2025-01-06 13:00:00,35.12
1736274600,67a33ea0f2ac523fa77221a5,2035.0,2038.8,2004.15,2008.0,186294,0,ACC,2025-01-07 13:00:00,34.07
1736361000,67a33ea0f2ac523fa77221a6,2000.0,2000.0,1950.0,1973.8,489364,0,ACC,2025-01-08 13:00:00,30.91
1736447400,67a33ea0f2ac523fa77221a7,1973.0,1973.0,1924.15,1931.05,266316,0,ACC,2025-01-09 13:00:00,27.48
1736706600,67a33ea0f2ac523fa77221a8,1925.0,1925.0,1838.6,1859.45,464797,0,ACC,2025-01-12 13:00:00,22.89
1736793000,67a33ea0f2ac523fa77221a9,1868.7,1949.8,1866.85,1946.25,340567,0,ACC,2025-01-13 13:00:00,36.69
1736879400,67a33ea0f2ac523fa77221aa,1956.3,1977.0,1946.05,1969.65,396534,0,ACC,2025-01-14 13:00:00,39.81
1736965800,67a33ea0f2ac523fa77221ab,2047.95,2054.65,1985.05,1987.9,300798,0,ACC,2025-01-15 13:00:00,42.21
1737052200,67a33ea0f2ac523fa77221ac,1989.0,2019.0,1975.0,2014.9,247679,0,ACC,2025-01-16 13:00:00,45.66
1737311400,67a33ea0f2ac523fa77221ad,2015.9,2023.0,1980.65,2005.7,163924,0,ACC,2025-01-19 13:00:00,44.68
1737397800,67a33ea0f2ac523fa77221ae,2016.15,2062.65,2009.55,2017.5,325340,0,ACC,2025-01-20 13:00:00,46.27
1737484200,67a33ea0f2ac523fa77221af,2027.0,2027.0,1970.0,2000.75,121880,0,ACC,2025-01-21 13:00:00,44.32
1737570600,67a33ea0f2ac523fa77221b0,2009.0,2054.5,1982.85,2045.2,323927,0,ACC,2025-01-22 13:00:00,50.3
1737657000,67a33ea0f2ac523fa77221b1,2059.95,2065.5,2031.05,2058.95,309897,0,ACC,2025-01-23 13:00:00,52.02
1737916200,67a33ea0f2ac523fa77221b2,2052.95,2079.85,1982.1,1995.4,1122605,0,ACC,2025-01-26 13:00:00,44.39
1738002600,67a33ea0f2ac523fa77221b3,2026.0,2044.45,1963.85,2001.2,363743,0,ACC,2025-01-27 13:00:00,45.18
1738089000,67a33ea0f2ac523fa77221b4,2000.05,2036.95,1994.0,2001.9,687960,0,ACC,2025-01-28 13:00:00,45.28
1738175400,67a33ea0f2ac523fa77221b5,2003.95,2012.0,1951.15,1993.5,484441,0,ACC,2025-01-29 13:00:00,44.23
1738261800,67a33ea0f2ac523fa77221b6,1996.0,2016.95,1986.0,2007.65,254707,0,ACC,2025-01-30 13:00:00,46.49
1738348200,67a33ea0f2ac523fa77221b7,2010.0,2029.4,1950.0,2001.05,271590,0,ACC,2025-01-31 13:00:00,45.56
1738521000,67a33ea0f2ac523fa77221b8,1990.0,1995.8,1954.55,1990.5,220895,0,ACC,2025-02-02 13:00:00,44.05
1738607400,67a33ea0f2ac523fa77221b9,1999.9,2045.0,1999.0,2026.35,356440,0,ACC,2025-02-03 13:00:00,50.11
1738693800,67a33ea0f2ac523fa77221ba,2037.0,2064.65,2022.5,2046.45,258940,0,ACC,2025-02-04 13:00:00,53.17
